2016,genesis 3,xor,ern,fox,puff,1,pools,pools,1,3
2016,genesis 3,xor,ern,fox,puff,1,pools,pools,2,3
2016,genesis 3,drewgong,xor,fox,fox,2,pools,pools,1,3
2016,genesis 3,drewgong,xor,falcon,fox,2,pools,pools,2,3
2016,genesis 3,apparition,isai,dk,dk,2,pools,pools,1,3
2016,genesis 3,apparition,isai,luigi,dk,2,pools,pools,2,3
2016,genesis 3,hungrybox,shears,kirby,pika,2,pools,pools,1,3
2016,genesis 3,hungrybox,shears,kirby,luigi,2,pools,pools,2,3
2016,genesis 3,xor,pete,fox,yoshi,2,pools,pools,1,3
2016,genesis 3,xor,pete,kirby,yoshi,2,pools,pools,2,3
2016,genesis 3,krypto,ern,pika,puff,2,pools,pools,1,3
2016,genesis 3,krypto,ern,pika,puff,2,pools,pools,2,3
2016,genesis 3,jayr,kerokeroppi,falcon,pika,2,pools,pools,1,3
2016,genesis 3,jayr,kerokeroppi,falcon,pika,2,pools,pools,2,3
2016,genesis 3,ld,freean,fox,falcon,1,pools,pools,1,3
2016,genesis 3,ld,freean,fox,falcon,1,pools,pools,2,3
2016,genesis 3,preston,stranded,kirby,pika,2,pools,pools,1,3
2016,genesis 3,preston,stranded,kirby,fox,2,pools,pools,2,3
2016,genesis 3,nothing,fireblaster,falcon,yoshi,2,pools,pools,1,3
2016,genesis 3,nothing,fireblaster,falcon,yoshi,2,pools,pools,2,3
2016,genesis 3,shears,captainl,pika,fox,1,pools,pools,1,3
2016,genesis 3,shears,captainl,pika,fox,1,pools,pools,2,3
2016,genesis 3,hungrybox,starchild,kirby,puff,2,pools,pools,1,3
2016,genesis 3,hungrybox,starchild,kirby,puff,2,pools,pools,2,3
2016,genesis 3,lordnarwhal,ctg,falcon,puff,1,pools,pools,1,3
2016,genesis 3,lordnarwhal,ctg,falcon,puff,1,pools,pools,2,3
2016,genesis 3,captainl,autobaun,fox,kirby,1,pools,pools,1,3
2016,genesis 3,captainl,autobaun,fox,kirby,1,pools,pools,2,3
2016,genesis 3,pete,ern,yoshi,puff,1,pools,pools,1,3
2016,genesis 3,pete,ern,yoshi,puff,1,pools,pools,2,3
2016,genesis 3,rith,bard,pika,kirby,1,pools,pools,1,3
2016,genesis 3,rith,bard,pika,kirby,1,pools,pools,2,3
2016,genesis 3,masterhandjob,yunque,pika,puff,2,pools,pools,1,3
2016,genesis 3,masterhandjob,yunque,pika,puff,1,pools,pools,2,3
2016,genesis 3,masterhandjob,yunque,pika,puff,1,pools,pools,3,3
2016,genesis 3,karajan,tonester,fox,pika,1,pools,pools,1,3
2016,genesis 3,karajan,tonester,dk,kirby,1,pools,pools,2,3
2016,genesis 3,maliki,imdabes,falcon,pika,1,pools,pools,1,3
2016,genesis 3,maliki,imdabes,falcon,pika,1,pools,pools,2,3
2016,genesis 3,elel,jaimehr,fox,falcon,2,pools,pools,1,3
2016,genesis 3,elel,jaimehr,fox,falcon,2,pools,pools,2,3
2016,genesis 3,eggmode,zero,pika,falcon,2,pools,pools,1,3
2016,genesis 3,eggmode,zero,pika,falcon,2,pools,pools,2,3
2016,genesis 3,dubs,superboomfan,fox,falcon,2,pools,pools,1,3
2016,genesis 3,dubs,superboomfan,fox,falcon,2,pools,pools,2,3
2016,genesis 3,weedwhack,ybombb,yoshi,puff,2,pools,pools,1,3
2016,genesis 3,weedwhack,ybombb,yoshi,yoshi,2,pools,pools,2,3
2016,genesis 3,maliki,kimimaru,pika,mario,2,pools,pools,1,3
2016,genesis 3,maliki,kimimaru,pika,mario,2,pools,pools,2,3
2016,genesis 3,daniel,nattybro,falcon,kirby,2,pools,pools,1,3
2016,genesis 3,daniel,nattybro,samus,kirby,1,pools,pools,2,3
2016,genesis 3,daniel,nattybro,pika,pika,1,pools,pools,3,3
2016,genesis 3,zuko,sotoh,pika,falcon,2,pools,pools,1,3
2016,genesis 3,zuko,sotoh,pika,fox,2,pools,pools,2,3
2016,genesis 3,heropie,revan,pika,kirby,2,pools,pools,1,3
2016,genesis 3,heropie,revan,fox,kirby,2,pools,pools,2,3
2016,genesis 3,barksanchez,banze,pika,pika,2,pools,pools,1,3
2016,genesis 3,barksanchez,banze,pika,pika,2,pools,pools,2,3
2016,genesis 3,lordnarwhal,wangera,falcon,puff,2,pools,pools,1,3
2016,genesis 3,lordnarwhal,wangera,falcon,puff,2,pools,pools,2,3
2016,genesis 3,fireblaster,ybombb,yoshi,puff,1,pools,pools,1,3
2016,genesis 3,fireblaster,ybombb,yoshi,puff,1,pools,pools,2,3
2016,genesis 3,fireblaster,isai,yoshi,mario,2,pools,pools,1,3
2016,genesis 3,fireblaster,isai,yoshi,mario,2,pools,pools,2,3
2016,genesis 3,dext3r,wangera,pika,puff,2,pools,pools,1,3
2016,genesis 3,dext3r,wangera,pika,puff,2,pools,pools,2,3
2016,genesis 3,jayr,barksanchez,falcon,pika,2,pools,pools,1,3
2016,genesis 3,jayr,barksanchez,falcon,kirby,1,pools,pools,2,3
2016,genesis 3,jayr,barksanchez,falcon,pika,2,pools,pools,3,3
2016,genesis 3,robert,kort,pika,pika,2,pools,pools,1,3
2016,genesis 3,robert,kort,pika,pika,2,pools,pools,2,3
2016,genesis 3,heropie,rith,pika,falcon,2,pools,pools,1,3
2016,genesis 3,heropie,rith,pika,pika,2,pools,pools,2,3
2016,genesis 3,shears,lordnarwhal,pika,falcon,2,pools,pools,1,3
2016,genesis 3,shears,lordnarwhal,pika,falcon,1,pools,pools,2,3
2016,genesis 3,shears,lordnarwhal,pika,falcon,2,pools,pools,3,3
2016,genesis 3,barksanchez,shalaka,pika,pika,2,pools,pools,1,3
2016,genesis 3,barksanchez,shalaka,pika,pika,1,pools,pools,2,3
2016,genesis 3,barksanchez,shalaka,pika,pika,2,pools,pools,3,3
2016,genesis 3,kort,thez,link,pika,2,pools,pools,1,3
2016,genesis 3,kort,thez,link,pika,2,pools,pools,2,3
2016,genesis 3,thez,kerokeroppi,pika,pika,2,bracket,top32,1,3
2016,genesis 3,thez,kerokeroppi,pika,pika,1,bracket,top32,2,3
2016,genesis 3,thez,kerokeroppi,pika,pika,2,bracket,top32,3,3
2016,genesis 3,mariguas,kerokeroppi,pika,pika,1,bracket,top16,1,3
2016,genesis 3,mariguas,kerokeroppi,pika,falcon,1,bracket,top16,2,3
2016,genesis 3,tacos,thez,falcon,pika,1,bracket,top16,1,3
2016,genesis 3,tacos,thez,yoshi,pika,1,bracket,top16,2,3
2016,genesis 3,kimimaru,revan,mario,kirby,2,pools,pools,1,3
2016,genesis 3,kimimaru,revan,mario,kirby,2,pools,pools,2,3
2016,genesis 3,fireblaster,lordnarwhal,yoshi,falcon,1,pools,pools,1,3
2016,genesis 3,fireblaster,lordnarwhal,mario,kirby,1,pools,pools,2,3
2016,genesis 3,thez,revan,pika,kirby,1,bracket,top16,1,3
2016,genesis 3,thez,revan,pika,kirby,1,bracket,top16,2,3
2016,genesis 3,wizzrobe,dext3r,yoshi,pika,1,bracket,top16,1,3
2016,genesis 3,wizzrobe,dext3r,yoshi,pika,1,bracket,top16,2,3
2016,genesis 3,ld,kerokeroppi,fox,pika,2,bracket,top16,1,3
2016,genesis 3,ld,kerokeroppi,fox,pika,2,bracket,top16,2,3
2016,genesis 3,kyletree,stranded,pika,falcon,2,bracket,top32,1,3
2016,genesis 3,kyletree,stranded,pika,falcon,2,bracket,top32,2,3
2016,genesis 3,heropie,stranded,fox,falcon,2,bracket,top16,1,3
2016,genesis 3,heropie,stranded,fox,falcon,2,bracket,top16,2,3
2016,pound,shears,precookedbread,pika,puff,1,pools,pools,1,3
2016,pound,shears,precookedbread,yoshi,ness,1,pools,pools,2,3
2016,pound,yobolight,klumsy,yoshi,falcon,2,pools,pools,1,3
2016,pound,yobolight,klumsy,yoshi,falcon,1,pools,pools,2,3
2016,pound,yobolight,klumsy,yoshi,falcon,1,pools,pools,3,3
2016,pound,jimmyjoe,shears,puff,pika,2,pools,pools,1,3
2016,pound,jimmyjoe,shears,puff,pika,2,pools,pools,2,3
2016,pound,knitephox,clubbadubba,falcon,pika,1,pools,pools,1,3
2016,pound,knitephox,clubbadubba,falcon,pika,2,pools,pools,2,3
2016,pound,knitephox,clubbadubba,falcon,pika,2,pools,pools,3,3
2016,pound,yobolight,wizzrobe,ness,yoshi,2,pools,pools,1,3
2016,pound,yobolight,wizzrobe,ness,yoshi,2,pools,pools,2,3
2016,pound,q,revan,samus,kirby,2,pools,pools,1,3
2016,pound,q,revan,falcon,kirby,2,pools,pools,2,3
2016,pound,umbra,nothing,falcon,falcon,2,pools,pools,1,3
2016,pound,umbra,nothing,fox,falcon,1,pools,pools,2,3
2016,pound,umbra,nothing,fox,falcon,2,pools,pools,3,3
2016,pound,q,dogsjohnson,falcon,falcon,1,pools,pools,1,3
